Unnamed: 0,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,Pari,Press,id,X,SetLA
9,8.68,0.116,643.0,1.23,1.07,6.0,0.5,2.25,22.77,25.04,22.28,799.6,780.34,18.919,21.328,67.58,76.03,300.2,1800.0,99.12,Blandy_Qrub_1,,
10,9.17,0.101,811.0,1.1,1.1,6.0,0.5,2.25,22.77,25.05,22.28,999.18,978.69,18.872,21.033,67.41,74.99,300.2,1800.0,99.11,Blandy_Qrub_1,,
11,9.6,0.0878,977.0,0.996,1.14,6.0,0.5,2.25,22.76,25.08,22.28,1199.71,1178.18,18.824,20.772,67.23,74.07,300.2,1799.0,99.12,Blandy_Qrub_1,,
12,10.3,0.0788,1230.0,0.919,1.17,6.0,0.5,2.25,22.76,25.1,22.29,1500.3,1476.94,18.719,20.518,66.76,73.17,300.2,1800.0,99.12,Blandy_Qrub_1,,
13,10.8,0.0691,1680.0,0.825,1.19,6.0,0.5,2.25,22.76,25.12,22.29,1999.16,1974.25,18.709,20.325,66.82,72.5,300.2,1800.0,99.11,Blandy_Qrub_1,,
1,10.3,0.13,238.0,1.54,1.21,6.0,0.5,2.25,23.82,24.75,23.57,399.16,377.33,16.313,19.335,54.85,64.82,299.6,1800.0,99.35,UMBS_Bpap_5,,
2,7.72,0.129,178.0,1.54,1.23,6.0,0.5,2.25,23.23,24.82,23.16,299.72,283.39,16.28,19.311,56.6,67.13,299.6,1800.0,99.35,UMBS_Bpap_5,,
3,4.54,0.124,126.0,1.49,1.23,6.0,0.5,2.25,23.09,24.81,22.54,199.92,190.26,16.381,19.306,57.58,67.67,299.6,1800.0,99.35,UMBS_Bpap_5,,
4,1.39,0.128,77.7,1.58,1.26,6.0,0.5,2.25,24.21,25.08,24.52,100.78,97.69,16.4,19.499,53.9,63.89,299.6,1800.0,99.35,UMBS_Bpap_5,,
5,-0.264,0.129,52.3,1.59,1.25,6.0,0.5,2.25,24.06,25.11,23.91,49.57,49.94,16.466,19.581,54.59,64.72,299.6,1799.0,99.35,UMBS_Bpap_5,,
6,10.7,0.129,232.0,1.56,1.23,6.0,0.5,2.25,23.38,24.99,22.94,399.69,377.06,16.556,19.611,57.17,67.52,299.6,1801.0,99.35,UMBS_Bpap_5,,
7,10.7,0.132,235.0,1.57,1.22,6.0,0.5,2.25,23.47,24.93,23.14,399.7,377.04,16.561,19.639,56.88,67.26,299.6,1801.0,99.35,UMBS_Bpap_5,,
8,16.8,0.14,354.0,1.58,1.16,6.0,0.5,2.25,23.05,24.6,22.68,600.24,564.82,16.496,19.594,57.95,68.83,299.6,1799.0,99.35,UMBS_Bpap_5,,
9,21.2,0.137,483.0,1.61,1.21,6.0,0.5,2.25,23.98,24.91,24.14,799.46,754.63,16.545,19.712,55.12,65.47,299.6,1800.0,99.35,UMBS_Bpap_5,,
10,24.4,0.139,636.0,1.65,1.22,6.0,0.5,2.25,24.06,25.02,23.92,999.68,947.68,16.558,19.792,54.89,65.41,299.6,1799.0,99.35,UMBS_Bpap_5,,
11,26.6,0.138,799.0,1.64,1.22,6.0,0.5,2.25,23.69,25.08,23.13,1199.48,1142.45,16.67,19.886,56.52,67.21,299.6,1800.0,99.34,UMBS_Bpap_5,,
12,28.2,0.146,1090.0,1.69,1.19,6.0,0.5,2.25,23.49,24.96,22.97,1500.07,1438.65,16.656,19.966,56.97,68.29,299.6,1800.0,99.34,UMBS_Bpap_5,,
13,28.8,0.149,1580.0,1.67,1.15,6.0,0.5,2.25,23.09,24.77,22.55,2000.55,1936.31,16.672,19.946,58.43,69.9,299.6,1800.0,99.34,UMBS_Bpap_5,,
1,8.97,0.102,226.0,1.44,1.41,6.0,0.5,2.25,21.97,25.12,20.91,398.58,379.55,15.526,18.349,57.61,67.83,300.2,1799.0,97.89,MMSF_Salb_2,,
2,6.43,0.1,174.0,1.39,1.38,6.0,0.5,2.25,21.89,24.89,21.11,299.7,286.06,15.394,18.121,57.34,67.31,300.2,1800.0,97.89,MMSF_Salb_2,,
3,3.87,0.104,127.0,1.43,1.37,6.0,0.5,2.25,22.43,24.83,22.09,201.04,192.76,15.326,18.126,55.3,65.15,300.2,1801.0,97.9,MMSF_Salb_2,,
4,1.09,0.113,78.9,1.55,1.37,6.0,0.5,2.25,22.63,24.93,22.29,99.41,96.93,15.301,18.338,54.55,65.11,300.2,1801.0,97.89,MMSF_Salb_2,,
5,-0.378,0.126,55.2,1.7,1.36,6.0,0.5,2.25,22.67,24.98,22.29,50.84,51.42,15.253,18.582,54.22,65.83,300.2,1801.0,97.89,MMSF_Salb_2,,
6,10.6,0.138,243.0,1.83,1.34,6.0,0.5,2.25,22.7,25.01,22.29,400.87,378.32,15.267,18.85,54.18,66.65,300.2,1800.0,97.89,MMSF_Salb_2,,
7,10.3,0.129,237.0,1.75,1.37,6.0,0.5,2.25,22.7,25.05,22.29,399.81,377.91,15.194,18.621,53.72,65.85,300.2,1800.0,97.89,MMSF_Salb_2,,
8,12.1,0.0828,321.0,1.25,1.49,6.0,0.5,2.25,22.7,25.22,22.19,599.35,573.69,15.231,17.682,53.83,62.51,300.2,1800.0,97.89,MMSF_Salb_2,,
9,9.47,0.0369,350.0,0.594,1.56,6.0,0.5,2.25,21.87,25.02,21.11,800.83,780.98,15.412,16.579,57.31,61.66,300.2,1799.0,97.88,MMSF_Salb_2,,
10,10.5,0.0311,415.0,0.503,1.56,6.0,0.5,2.25,21.83,24.97,21.11,1000.09,978.17,15.483,16.471,57.72,61.4,300.2,1799.0,97.88,MMSF_Salb_2,,
11,12.1,0.0293,487.0,0.474,1.56,6.0,0.5,2.25,21.82,24.97,21.11,1200.22,1174.97,15.516,16.447,57.87,61.34,300.2,1799.0,97.89,MMSF_Salb_2,,
12,12.6,0.0245,619.0,0.402,1.58,6.0,0.5,2.25,21.83,24.99,21.11,1499.95,1473.67,15.519,16.309,57.85,60.8,300.2,1800.0,97.88,MMSF_Salb_2,,
13,10.0,0.0158,919.0,0.262,1.6,6.0,0.5,2.25,21.76,24.86,21.11,1999.52,1978.5,15.384,15.899,57.6,59.53,300.2,1801.0,97.88,MMSF_Salb_2,,
1,5.051432918,0.041678264,184.3705966,0.712581562,1.714502854,6.0,0.5,2.25,21.46052742,25.24501419,20.42561531,399.9891663,389.3389282,13.59265423,14.9954586,53.37907028,58.88795853,300.2112427,1799.999268,100.8251572,LaSelva_Apap_7,,
2,3.267307685,0.039294353,151.9927183,0.658686375,1.679746506,6.0,0.5,2.25,21.37830162,25.00064278,20.85717773,299.9949036,293.0792236,13.58076763,14.87759781,53.60230255,58.72079849,300.2182007,1800.825073,100.8262863,LaSelva_Apap_7,,
3,1.642691307,0.037709401,121.6415009,0.627830113,1.667459273,6.0,0.5,2.25,21.34142113,24.88849068,20.84707832,200.1703644,196.6408234,13.55301857,14.78914356,53.61405182,58.50400925,300.2342224,1801.31543,100.8267212,LaSelva_Apap_7,,
4,0.204341795,0.038047197,88.14355744,0.628167657,1.65398277,6.0,0.5,2.25,21.60382271,24.79799652,21.49337959,99.90690613,99.37379456,13.51702118,14.75384903,52.62006378,57.4348793,300.2356873,1800.595337,100.828064,LaSelva_Apap_7,,
5,-0.364454823,0.03705321,62.92638808,0.625428318,1.690107519,6.0,0.5,2.25,21.84339523,24.93572235,21.63027763,47.82494354,48.49264526,13.42094517,14.65245819,51.48757172,56.21210098,300.2473755,1801.213623,100.8298645,LaSelva_Apap_7,,
6,5.033487187,0.037998865,167.0164608,0.636018817,1.676828451,6.0,0.5,2.25,21.90951729,24.83319283,21.83214378,400.138916,389.5847473,13.34035492,14.59283638,50.97123718,55.75675583,300.2379761,1800.231689,100.8278732,LaSelva_Apap_7,,
7,4.824931068,0.038292224,177.4534525,0.647622102,1.694367076,6.0,0.5,2.25,22.04681396,24.92268562,21.94260406,399.9290466,389.7825317,13.31118488,14.58650398,50.43416214,55.26616287,300.2427673,1800.091797,100.8249512,LaSelva_Apap_7,,
8,7.491197471,0.03845386,256.392716,0.658739173,1.716163182,6.0,0.5,2.25,22.1039238,25.00491905,21.94054031,600.0802612,584.3405151,13.22804165,14.52535248,49.94256973,54.84057617,300.2383423,1799.680176,100.8200684,LaSelva_Apap_7,,
9,10.00602654,0.037470596,330.0364825,0.653118617,1.745257657,6.0,0.5,2.25,22.13380432,25.11371422,21.94028854,800.0869141,779.0739746,13.1560564,14.44240189,49.57896042,54.42658615,300.2394104,1799.262207,100.81707,LaSelva_Apap_7,,
10,11.34730059,0.034629807,424.770758,0.610788394,1.76393233,6.0,0.5,2.25,21.96835136,25.13310814,21.62043762,999.8526001,975.984314,13.09075642,14.29393673,49.83276367,54.41292572,300.2332153,1799.117432,100.8166046,LaSelva_Apap_7,,
11,12.08712562,0.031683242,532.537052,0.560361654,1.766715595,6.0,0.5,2.25,21.78776169,25.0681057,21.43468666,1200.213135,1174.74292,13.03991508,14.1438942,50.18792725,54.43691635,300.2426147,1798.973267,100.8135147,LaSelva_Apap_7,,
12,13.14286971,0.028876709,704.7624806,0.512616278,1.771214606,6.0,0.5,2.25,21.66698265,25.0200386,21.10310745,1500.014648,1472.241333,12.99913406,14.00921059,50.39970016,54.3159256,300.2356262,1798.851807,100.8096542,LaSelva_Apap_7,,
13,14.10984107,0.02729453,1090.703104,0.479460426,1.751719001,6.0,0.5,2.25,21.55246353,24.86897087,21.16234589,1999.949707,1969.86731,12.97523499,13.91998386,50.65834045,54.34686279,300.2615967,1798.763062,100.8050079,LaSelva_Apap_7,,
1,7.972582819,0.085077448,210.9578778,2.822558452,3.296337709,6.0,0.5,2.25,29.09487534,33.35705185,27.55876732,400.0868835,381.9949646,13.18516064,18.72163773,32.35858917,45.94603348,300.1600647,1798.848633,99.24420166,Horizontes_Ecyc_4,,
2,2.044979875,0.0309494,174.1093422,1.150346823,3.612894685,6.0,0.5,2.25,28.27795601,33.37100601,26.71896553,299.9598999,295.1934509,13.3103056,15.57390499,34.24782944,40.07213974,300.16745,1799.970093,99.23581696,Horizontes_Ecyc_4,,
3,0.717517762,0.02363298,139.4631927,0.852020227,3.496360174,6.0,0.5,2.25,27.99110794,32.82214737,26.42530441,200.0789948,198.3069611,13.49488449,15.17219543,35.30426407,39.69231415,300.1565857,1801.126343,99.22618103,Horizontes_Ecyc_4,,
4,-0.089608969,0.034028677,98.56474995,1.180966754,3.379872844,6.0,0.5,2.25,27.91240692,32.71400833,26.34639931,99.93441772,99.87776184,13.71863651,16.04141808,36.05216217,42.15636063,300.163147,1800.879517,99.21912384,Horizontes_Ecyc_4,,
5,-0.022922952,0.048179986,85.09811171,1.616225948,3.284545188,6.0,0.5,2.25,28.01336098,32.79135895,26.43022156,89.32498932,89.08302307,14.0473423,17.222229,36.69633865,44.99020386,300.1790771,1800.980469,99.21110535,Horizontes_Ecyc_4,,
6,6.820199909,0.054241779,164.9119334,1.778096138,3.216472448,6.0,0.5,2.25,27.97394943,32.8077774,26.40328789,399.9625854,384.9618835,14.46658134,17.95689201,37.87423706,47.01204681,300.1739197,1800.230713,99.2000351,Horizontes_Ecyc_4,,
7,4.446712757,0.033569063,160.0188525,1.161535603,3.364161284,6.0,0.5,2.25,28.12247086,33.09611511,26.55682373,399.8862,390.09198,15.01061344,17.29225159,38.95764542,44.87927246,300.1659241,1800.228882,99.19436646,Horizontes_Ecyc_4,,
8,5.976390449,0.025773374,190.4080272,0.899736877,3.381851595,6.0,0.5,2.25,28.22820854,33.17027283,26.66521454,599.9833984,586.9823608,15.56155109,17.32875443,40.13678741,44.69480515,300.1846619,1800.420288,99.18728638,Horizontes_Ecyc_4,,
9,6.731091662,0.020621399,230.8255858,0.714754373,3.349906792,6.0,0.5,2.25,28.35667229,33.11275101,26.79264832,800.1664429,785.5897827,16.08268929,17.48637962,41.16897964,44.76218796,300.1755676,1800.625854,99.17976379,Horizontes_Ecyc_4,,
10,5.984815311,0.01523038,317.8140188,0.53109249,3.361484421,6.0,0.5,2.25,28.26989937,33.17713928,26.72094154,999.7970581,986.7867432,16.51358604,17.55652428,42.48278046,45.16584015,300.1721497,1800.262573,99.17253876,Horizontes_Ecyc_4,,
11,6.384824407,0.013294048,370.8022681,0.45831524,3.320244749,6.0,0.5,2.25,28.28120804,33.11193848,26.72533417,1200.144287,1186.295288,16.88572311,17.78552818,43.40884018,45.72200775,300.1742554,1801.015869,99.16630554,Horizontes_Ecyc_4,,
12,7.20961442,0.011961563,460.9014453,0.417298499,3.355923326,6.0,0.5,2.25,28.40539742,33.33958817,26.8524437,1499.844116,1484.195557,17.26716995,18.08618164,44.06626511,46.15640259,300.179718,1799.893555,99.15779877,Horizontes_Ecyc_4,,
13,8.761645476,0.010938523,621.1081673,0.381450854,3.351888989,6.0,0.5,2.25,28.40499496,33.4213562,26.84221458,1999.943481,1980.9198,17.6181221,18.36658478,44.95991135,46.86992264,300.1712036,1799.788452,99.1510849,Horizontes_Ecyc_4,,
1,15.0,0.251,256.0,2.93,1.25,6.0,0.5,2.25,25.08,24.92,25.08,400.09,367.83,13.518,19.27,41.96,59.81,299.6,1801.0,99.19,Blandy_Ppal_1,,
2,10.3,0.226,194.0,2.72,1.28,6.0,0.5,2.25,25.22,24.84,25.42,300.09,277.9,13.524,18.86,41.64,58.08,299.6,1801.0,99.19,Blandy_Ppal_1,,
3,6.16,0.209,132.0,2.57,1.3,6.0,0.5,2.25,24.65,24.8,24.51,199.73,186.44,13.537,18.582,43.12,59.2,299.6,1801.0,99.19,Blandy_Ppal_1,,
4,1.84,0.187,77.3,2.39,1.34,6.0,0.5,2.25,25.01,24.89,25.08,100.15,96.01,13.655,18.357,42.8,57.24,299.6,1801.0,99.19,Blandy_Ppal_1,,
5,-0.135,0.166,50.3,2.22,1.39,6.0,0.5,2.25,25.2,25.02,25.29,50.02,50.07,13.728,18.088,42.59,55.76,299.6,1801.0,99.2,Blandy_Ppal_1,,
6,11.5,0.153,241.0,2.12,1.43,6.0,0.5,2.25,25.19,25.05,25.28,400.75,376.05,13.553,17.733,41.81,54.71,299.6,1801.0,99.2,Blandy_Ppal_1,,
7,11.1,0.142,237.0,2.0,1.44,6.0,0.5,2.25,25.09,25.05,25.07,399.44,375.74,13.647,17.58,42.55,54.56,299.6,1801.0,99.2,Blandy_Ppal_1,,
8,15.6,0.128,352.0,1.86,1.48,6.0,0.5,2.25,25.18,25.07,25.28,600.99,567.66,13.557,17.216,41.84,53.13,299.6,1801.0,99.2,Blandy_Ppal_1,,
9,17.9,0.105,463.0,1.59,1.53,6.0,0.5,2.25,25.14,25.05,25.05,800.34,761.99,13.572,16.705,41.99,51.69,299.6,1801.0,99.2,Blandy_Ppal_1,,
10,20.0,0.0898,569.0,1.4,1.57,6.0,0.5,2.25,24.78,25.09,24.7,1000.91,958.1,13.584,16.351,42.95,51.7,299.6,1801.0,99.19,Blandy_Ppal_1,,
11,21.2,0.0773,680.0,1.22,1.58,6.0,0.5,2.25,24.46,24.95,24.3,1200.79,1155.52,13.605,16.012,43.83,51.59,299.6,1801.0,99.19,Blandy_Ppal_1,,
12,21.9,0.0642,863.0,1.03,1.6,6.0,0.5,2.25,24.4,24.85,24.31,1500.86,1453.91,13.618,15.649,44.05,50.62,299.6,1801.0,99.19,Blandy_Ppal_1,,
13,22.7,0.0544,1230.0,0.89,1.62,6.0,0.5,2.25,24.41,24.84,24.3,1999.88,1951.03,13.627,15.383,44.09,49.72,299.6,1801.0,99.2,Blandy_Ppal_1,,
1,17.1,0.386,276.0,3.67,1.06,6.0,0.5,2.25,25.27,24.87,25.87,399.7,362.78,14.357,21.539,43.53,64.94,299.6,1800.0,97.44,BNZ_Ptre_5,,
2,12.4,0.37,207.0,3.62,1.08,6.0,0.5,2.25,25.36,25.04,25.87,298.94,272.17,14.56,21.644,44.1,64.92,299.6,1800.0,97.44,BNZ_Ptre_5,,
3,7.69,0.366,141.0,3.64,1.1,6.0,0.5,2.25,25.41,25.17,25.87,199.48,182.74,14.592,21.717,44.07,64.95,299.6,1799.0,97.44,BNZ_Ptre_5,,
4,2.38,0.362,79.5,3.6,1.09,6.0,0.5,2.25,25.07,25.14,25.28,98.51,93.07,14.635,21.683,45.1,66.18,299.6,1800.0,97.44,BNZ_Ptre_5,,
5,-0.071,0.386,49.2,3.71,1.07,6.0,0.5,2.25,25.09,25.02,25.51,49.97,49.75,14.423,21.715,43.97,66.19,298.7,1800.0,97.44,BNZ_Ptre_5,,
6,16.2,0.363,277.0,3.52,1.07,6.0,0.5,2.25,24.77,25.01,24.9,398.72,363.76,14.796,21.691,46.4,67.39,299.6,1799.0,97.43,BNZ_Ptre_5,,
7,16.4,0.363,275.0,3.51,1.07,6.0,0.5,2.25,24.77,25.01,24.9,398.71,363.21,14.844,21.724,46.55,67.5,299.6,1800.0,97.43,BNZ_Ptre_5,,
8,24.3,0.378,421.0,3.62,1.06,6.0,0.5,2.25,24.77,25.02,24.9,599.42,546.74,14.72,21.805,45.79,67.73,299.6,1800.0,97.43,BNZ_Ptre_5,,
9,29.0,0.379,586.0,3.6,1.05,6.0,0.5,2.25,24.78,25.04,24.9,801.21,737.88,14.871,21.914,46.16,68.03,299.6,1800.0,97.43,BNZ_Ptre_5,,
10,32.2,0.379,759.0,3.57,1.04,6.0,0.5,2.25,24.79,25.05,24.9,999.67,928.52,15.038,22.034,46.65,68.35,299.6,1799.0,97.43,BNZ_Ptre_5,,
11,33.2,0.363,939.0,3.41,1.04,6.0,0.5,2.25,24.81,25.07,24.9,1197.06,1122.89,15.469,22.155,48.37,68.68,299.6,1799.0,97.43,BNZ_Ptre_5,,
12,35.6,0.369,1220.0,3.45,1.03,6.0,0.5,2.25,24.81,25.11,24.9,1498.98,1417.83,15.528,22.274,48.43,69.01,299.6,1799.0,97.43,BNZ_Ptre_5,,
13,38.3,0.381,1700.0,3.5,1.02,6.0,0.5,2.25,24.82,25.12,24.9,1999.96,1909.87,15.561,22.421,48.18,69.42,299.6,1799.0,97.43,BNZ_Ptre_5,,
1,13.94260815,0.298777845,279.9444068,2.976788622,1.108616051,6.0,0.5,2.25,24.6460495,24.89711189,26.05545616,398.9152527,368.8579712,14.51877022,20.34656715,47.02481079,65.90044403,300.2391357,1798.858643,100.8331909,LaSelva_PSpp_1,,
2,9.62038953,0.278710112,213.4496821,2.965318387,1.174225972,6.0,0.5,2.25,24.32701111,25.22159576,24.51450348,300.052124,279.1732178,14.50194359,20.30726624,47.87711334,67.04296875,300.2521362,1800.251709,100.8359604,LaSelva_PSpp_1,,
3,5.490431373,0.292104988,151.5426974,2.864161747,1.088632928,6.0,0.5,2.25,24.11896324,24.65777397,24.56161118,199.9660034,187.9183044,14.49009991,20.0988121,48.44006729,67.18986511,300.239563,1800.375122,100.8390198,LaSelva_PSpp_1,,
4,1.361533964,0.29473876,87.15059751,2.750956767,1.037829726,6.0,0.5,2.25,23.86044884,24.26084518,24.21536827,100.1528473,96.89916992,14.48898697,19.8773613,49.19399643,67.48897552,300.2324829,1800.275146,100.8381119,LaSelva_PSpp_1,,
5,-0.600137938,0.20250665,50.95443516,2.32032627,1.227799069,6.0,0.5,2.25,23.04985619,24.79919624,23.26531982,45.83035278,46.81258011,14.43257141,18.98139763,51.45687103,67.67493439,300.2466736,1801.177612,100.8361359,LaSelva_PSpp_1,,
6,8.420831637,0.186814472,297.474552,2.203265011,1.25580427,6.0,0.5,2.25,23.60943794,24.79025841,24.13316154,400.0941162,381.5858459,14.367733,18.68844223,49.52025223,64.41213226,300.2409058,1800.651733,100.8285904,LaSelva_PSpp_1,,
7,8.447316155,0.179928203,294.1842549,2.158566808,1.273790369,6.0,0.5,2.25,23.70207024,24.82607651,24.35252953,399.8997498,381.3725281,14.34358978,18.57735825,49.16034698,63.67090988,300.2242126,1800.855591,100.8251877,LaSelva_PSpp_1,,
8,11.01131003,0.161243774,448.8082363,2.027736644,1.325007434,6.0,0.5,2.25,23.80617523,24.92148018,24.32689285,600.0547485,575.7163086,14.27017498,18.24853897,48.60070419,62.15003586,300.2339783,1801.327148,100.8198853,LaSelva_PSpp_1,,
9,11.95460172,0.144950393,618.6673908,1.888930753,1.3639127,6.0,0.5,2.25,23.80480003,24.92879295,24.32748795,800.0246582,773.2155762,14.17036533,17.8777523,48.26097488,60.88747787,300.2374878,1800.280029,100.8119583,LaSelva_PSpp_1,,
10,12.03494045,0.131445143,798.6921169,1.762746829,1.395846037,6.0,0.5,2.25,23.79257584,24.91884041,24.32712555,999.9428711,972.4661255,14.08223534,17.54316521,47.99388504,59.78913116,300.2353821,1800.587646,100.8072739,LaSelva_PSpp_1,,
11,11.80982831,0.123827994,987.8470863,1.693168212,1.41878599,6.0,0.5,2.25,23.77996635,24.91970253,24.32801437,1199.948608,1172.378418,13.99246788,17.31780434,47.72252274,59.06386948,300.2125549,1800.576294,100.8038559,LaSelva_PSpp_1,,
12,12.31665915,0.115686472,1260.734727,1.626085574,1.453517526,6.0,0.5,2.25,23.79255867,24.97702789,24.3282814,1500.03894,1470.645508,13.88711452,17.08127022,47.32595062,58.21133041,300.2314453,1800.241577,100.8009262,LaSelva_PSpp_1,,
13,12.80409328,0.110666047,1731.042403,1.589022192,1.481630621,6.0,0.5,2.25,23.81134605,25.0493679,24.32898521,2000.080933,1968.24231,13.81725407,16.93904114,47.03321457,57.65961456,300.2329712,1799.917847,100.7977753,LaSelva_PSpp_1,,
1,14.2,0.233,258.0,2.51,1.13,6.0,0.5,2.25,22.25,25.11,21.1,400.0,369.81,16.368,21.272,59.25,77.01,300.2,1800.0,97.52,UMBS_Qrub_2,,
2,9.27,0.213,200.0,2.27,1.11,6.0,0.5,2.25,22.12,24.97,21.1,299.39,279.59,16.764,21.2,61.49,77.34,300.2,1799.0,97.52,UMBS_Qrub_2,,
3,6.08,0.244,141.0,2.41,1.04,6.0,0.5,2.25,23.32,24.65,23.37,200.42,187.36,16.602,21.308,56.34,72.3,300.2,1801.0,97.52,UMBS_Qrub_2,,
4,1.78,0.254,81.5,2.52,1.05,6.0,0.5,2.25,24.13,24.89,24.46,99.38,95.34,16.733,21.653,54.39,69.95,300.2,1800.0,97.52,UMBS_Qrub_2,,
5,-0.351,0.278,51.9,2.76,1.06,6.0,0.5,2.25,24.16,25.11,24.23,50.17,50.59,16.605,21.995,53.85,70.96,300.2,1799.0,97.53,UMBS_Qrub_2,,
6,14.0,0.305,281.0,2.92,1.03,6.0,0.5,2.25,23.74,25.18,23.44,399.11,368.93,16.656,22.363,55.48,73.97,300.2,1799.0,97.52,UMBS_Qrub_2,,
7,14.5,0.329,284.0,3.11,1.02,6.0,0.5,2.25,23.58,25.21,23.1,400.26,368.9,16.441,22.509,54.89,75.15,300.2,1799.0,97.52,UMBS_Qrub_2,,
8,18.5,0.283,434.0,2.83,1.07,6.0,0.5,2.25,22.96,25.18,22.24,598.78,558.66,16.515,22.041,57.23,76.4,300.2,1799.0,97.52,UMBS_Qrub_2,,
9,12.3,0.0597,422.0,0.858,1.4,6.0,0.5,2.25,21.55,25.11,20.32,798.91,772.99,16.777,18.46,63.36,69.73,300.2,1799.0,97.52,UMBS_Qrub_2,,
10,11.2,0.0352,445.0,0.523,1.44,6.0,0.5,2.25,21.46,25.05,20.32,1000.16,976.83,16.956,17.983,64.41,68.31,300.2,1799.0,97.53,UMBS_Qrub_2,,
11,15.5,0.0409,532.0,0.579,1.37,6.0,0.5,2.25,22.69,24.73,22.68,1199.97,1167.65,16.886,18.022,59.53,63.53,300.2,1801.0,97.52,UMBS_Qrub_2,,
12,17.8,0.0402,717.0,0.594,1.43,6.0,0.5,2.25,23.38,24.95,23.46,1499.38,1462.05,16.688,17.854,56.42,60.36,300.2,1800.0,97.53,UMBS_Qrub_2,,
13,13.7,0.0194,797.0,0.314,1.55,6.0,0.5,2.25,22.52,25.24,21.84,2000.47,1971.83,16.53,17.147,58.87,61.07,300.2,1799.0,97.53,UMBS_Qrub_2,,
1,5.52911392405063,0.0695696202531646,251.0,0.848607594936709,1.22,5.925,0.5,2.25,25.17,24.99,25.29,399.62,388.03,18.14,19.785,56.14,61.14,299.6,1800.0,99.22,BNZ_Pmar_8,1.0,
2,4.08101265822785,0.0723037974683544,193.0,0.902278481012658,1.25,5.925,0.5,2.25,25.21,25.21,25.05,299.72,291.14,18.158,19.908,55.96,61.35,299.6,1799.0,99.22,BNZ_Pmar_8,2.0,
3,2.41012658227848,0.0714936708860759,136.0,0.87493670886076,1.22,5.925,0.5,2.25,24.72,25.1,24.3,199.76,194.66,18.243,19.939,57.95,63.26,299.6,1800.0,99.22,BNZ_Pmar_8,3.0,
4,0.67746835443038,0.0712911392405063,80.6,0.854683544303797,1.2,5.925,0.5,2.25,24.66,25.01,24.3,99.44,97.94,18.358,20.015,58.57,63.73,299.6,1800.0,99.22,BNZ_Pmar_8,4.0,
5,-0.13873417721519,0.0731139240506329,52.0,0.862784810126582,1.18,5.925,0.5,2.25,24.64,24.95,24.3,49.72,49.91,18.417,20.089,58.83,64.06,299.6,1800.0,99.22,BNZ_Pmar_8,5.0,
6,5.72151898734177,0.0748354430379747,256.0,0.877974683544304,1.17,5.925,0.5,2.25,24.65,24.97,24.3,399.95,387.95,18.489,20.191,59.03,64.34,299.6,1799.0,99.22,BNZ_Pmar_8,6.0,
7,5.82278481012658,0.0752405063291139,253.0,0.88,1.17,5.925,0.5,2.25,24.64,24.97,24.3,399.1,386.91,18.511,20.216,59.12,64.44,299.6,1800.0,99.21,BNZ_Pmar_8,7.0,
8,8.47594936708861,0.0755443037974684,388.0,0.873924050632911,1.15,5.925,0.5,2.25,24.63,24.92,24.3,599.29,581.53,18.559,20.251,59.33,64.62,299.6,1800.0,99.21,BNZ_Pmar_8,8.0,
9,10.8354430379747,0.0760506329113924,530.0,0.88,1.16,5.925,0.5,2.25,24.64,24.96,24.3,799.83,777.01,18.623,20.328,59.49,64.81,299.6,1800.0,99.21,BNZ_Pmar_8,9.0,
10,12.3544303797468,0.0761518987341772,691.0,0.872911392405063,1.14,5.925,0.5,2.25,24.62,24.9,24.3,999.34,973.29,18.644,20.334,59.61,64.9,299.6,1800.0,99.21,BNZ_Pmar_8,10.0,
11,13.2658227848101,0.0766582278481013,867.0,0.870886075949367,1.14,5.925,0.5,2.25,24.6,24.85,24.3,1199.37,1171.14,18.639,20.327,59.66,64.94,299.6,1801.0,99.21,BNZ_Pmar_8,11.0,
12,14.5822784810127,0.079493670886076,1140.0,0.913417721518987,1.15,5.925,0.5,2.25,24.74,24.91,24.5,1500.72,1469.23,18.534,20.305,58.79,64.34,299.6,1800.0,99.2,BNZ_Pmar_8,12.0,
13,14.9873417721519,0.0774683544303797,1610.0,0.904303797468355,1.17,5.925,0.5,2.25,24.78,25.01,24.5,1998.69,1965.48,18.558,20.31,58.8,64.22,299.6,1800.0,99.2,BNZ_Pmar_8,13.0,
1,1.71,0.0491,330.0,0.75,1.48,6.0,0.5,2.25,24.2,25.67,23.66,399.95,395.93,17.25,18.722,55.48,60.22,300.2,1799.0,97.58,UMBS_Arub_2,,
2,2.13,0.0579,229.0,0.818,1.38,6.0,0.5,2.25,22.67,25.09,22.08,300.31,295.57,17.049,18.653,60.19,65.85,300.2,1801.0,97.6,UMBS_Arub_2,,
3,1.38,0.0696,161.0,0.925,1.3,6.0,0.5,2.25,22.73,24.71,22.7,200.6,197.48,16.843,18.658,59.3,65.68,300.2,1801.0,97.6,UMBS_Arub_2,,
4,0.0317,0.0754,96.6,1.02,1.34,6.0,0.5,2.25,23.29,24.92,23.26,99.79,99.52,16.715,18.725,56.96,63.68,300.2,1799.0,97.6,UMBS_Arub_2,,
