,gbw,CO2r,CO2s,Ci,gsw,day,flow,plantHeight,area,latitude,siteIdentifier,longitude,A,Patm,RHr,RHs,Tblock,Tair,Tleaf,E,VPDleaf,year,dataContributor,SampleID,measurementDevice,instrumentType,experimentalTreatment,growthEnvironment,month,time,unadjudicatedName,plantType,plantLeaf,plantForm,acceptedName,nameAuthor,nameAuthority,nameCategory,nameAdjudicator
920,2250.0,399.54998779296875,399.5299987792969,398.0,9.25000011920929,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,-0.04650000110268593,97.56999969482422,63.16999816894531,64.16000366210938,20.979999542236328,22.09000015258789,25.010000228881836,0.1420000046491623,1.4700000286102295,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
921,2250.0,601.1099853515625,600.1199951171875,523.0,10.300000198185444,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,0.4020000100135803,97.56999969482422,63.04999923706055,64.16000366210938,20.979999542236328,22.06999969482422,24.989999771118164,0.15700000524520874,1.4700000286102295,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
922,2250.0,800.52001953125,798.5599975585938,654.0,10.80000028014183,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,0.847000002861023,97.56999969482422,62.95000076293945,64.11000061035156,20.979999542236328,22.059999465942383,24.950000762939453,0.16500000655651093,1.4600000381469727,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
923,2250.0,1000.6300048828125,997.72998046875,794.0,11.300000362098217,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,1.2699999809265137,97.56999969482422,62.83000183105469,64.04000091552734,20.979999542236328,22.059999465942383,24.940000534057617,0.1720000058412552,1.4600000381469727,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
924,2250.0,1200.1800537109375,1196.3199462890625,920.0,11.099999770522118,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,1.7300000190734863,97.56999969482422,63.189998626708984,64.38999938964844,20.780000686645508,21.93000030517578,24.8700008392334,0.16899999976158142,1.4500000476837158,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
925,2250.0,1501.050048828125,1495.68994140625,1160.0,12.69999984651804,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,2.380000114440918,97.56999969482422,62.599998474121094,64.0,20.979999542236328,22.040000915527344,24.90999984741211,0.1940000057220459,1.4600000381469727,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
926,2250.0,2001.5,1993.75,1510.0,12.69999984651804,22.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,3.4800000190734863,97.58000183105469,62.560001373291016,63.959999084472656,20.979999542236328,22.049999237060547,24.93000030517578,0.1940000057220459,1.4600000381469727,2014.0,University of Guelph Arboretum,guelph ltul 3,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
927,2250.0,399.80999755859375,353.8999938964844,283.0,640.999972820282,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,21.0,97.83000183105469,37.369998931884766,71.0199966430664,24.020000457763672,24.360000610351562,25.170000076293945,5.449999809265137,1.0399999618530273,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
928,2250.0,299.1300048828125,265.3500061035156,211.0,612.9999756813049,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,15.5,97.80999755859375,38.150001525878906,70.7300033569336,24.040000915527344,24.290000915527344,25.09000015258789,5.269999980926514,1.0399999618530273,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
929,2250.0,201.05999755859375,179.6199951171875,146.0,626.9999742507935,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,9.770000457763672,97.81999969482422,37.83000183105469,70.88999938964844,24.040000915527344,24.270000457763672,25.049999237060547,5.320000171661377,1.0299999713897705,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
930,2250.0,99.41999816894531,92.73999786376953,82.30000305175781,633.0000162124634,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,2.8499999046325684,97.81999969482422,38.459999084472656,71.18000030517578,24.040000915527344,24.260000228881836,25.010000228881836,5.28000020980835,1.0199999809265137,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
931,2250.0,50.90999984741211,51.130001068115234,51.5,652.999997138977,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,-0.38199999928474426,97.81999969482422,38.560001373291016,71.54000091552734,24.040000915527344,24.25,24.989999771118164,5.329999923706055,1.0,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
932,2250.0,399.29998779296875,354.3900146484375,290.0,699.0000009536743,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,20.5,97.8499984741211,38.29999923706055,72.19000244140625,24.040000915527344,24.25,24.93000030517578,5.449999809265137,0.972000002861023,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
933,2250.0,398.6600036621094,353.2200012207031,288.0,703.000009059906,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,20.799999237060547,97.8499984741211,38.90999984741211,72.45999908447266,24.040000915527344,24.25,24.920000076293945,5.420000076293945,0.9620000123977661,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
934,2250.0,599.8800048828125,540.0900268554688,455.0,708.0000042915344,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,26.899999618530273,97.87000274658203,37.72999954223633,72.25,24.040000915527344,24.260000228881836,24.940000534057617,5.489999771118164,0.9710000157356262,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
935,2250.0,801.4199829101562,737.4000244140625,626.0,549.0000247955322,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,28.299999237060547,97.87000274658203,37.88999938964844,69.43000030517578,24.040000915527344,24.25,25.059999465942383,5.010000228881836,1.0800000429153442,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
936,2250.0,999.9299926757812,932.7899780273438,781.0,405.0000011920929,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,29.5,97.87000274658203,37.9900016784668,65.7699966430664,23.899999618530273,24.229999542236328,25.200000762939453,4.400000095367432,1.2200000286102295,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
937,2250.0,1201.0400390625,1133.0999755859375,930.0,294.99998688697815,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,29.799999237060547,97.87000274658203,39.36000061035156,63.220001220703125,23.260000228881836,23.709999084472656,25.09000015258789,3.6600000858306885,1.340000033378601,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
938,2250.0,1500.25,1432.7900390625,1110.0,177.0000010728836,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,30.0,97.86000061035156,39.65999984741211,56.93000030517578,23.260000228881836,23.649999618530273,25.100000381469727,2.630000114440918,1.5299999713897705,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
939,2250.0,2001.1800537109375,1935.3900146484375,1440.0,108.0000028014183,30.0,300.20001220703125,0.19399999618530273,6.0,42.40999984741211,kbs,-85.4000015258789,29.399999618530273,97.87000274658203,40.279998779296875,52.310001373291016,23.059999465942383,23.520000457763672,25.1299991607666,1.8200000524520874,1.6799999475479126,2014.0,Kellogg Biological Station,kbs gmax 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
940,2250.0,399.30999755859375,393.44000244140625,230.0,77.69929617643356,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,7.507567882537842,99.73999786376953,63.2599983215332,65.77999877929688,22.510000228881836,23.469999313354492,25.170000076293945,1.0252270698547363,1.2999999523162842,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,ambient,open,8.0,,,,,,,,,,
941,2250.0,299.8699951171875,295.75,172.0,71.8466192483902,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,5.267406463623047,99.73999786376953,64.30000305175781,66.61000061035156,22.329999923706055,23.260000228881836,25.020000457763672,0.9303733706474304,1.2799999713897705,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
942,2250.0,200.19000244140625,197.92999267578125,128.0,69.62663680315018,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,2.8657920360565186,99.73999786376953,64.55999755859375,66.79000091552734,22.34000015258789,23.170000076293945,24.799999237060547,0.8738647699356079,1.2400000095367432,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
943,2250.0,99.37999725341797,98.87999725341797,82.5,66.59939140081406,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,0.5953582525253296,99.7300033569336,63.4900016784668,65.55000305175781,22.93000030517578,23.520000457763672,24.90999984741211,0.847628653049469,1.2599999904632568,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
944,2250.0,49.9900016784668,50.310001373291016,61.29999923706055,63.37033212184906,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,-0.4762865900993347,99.73999786376953,63.79999923706055,65.80000305175781,22.729999542236328,23.469999313354492,25.049999237060547,0.82341068983078,1.2799999713897705,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
945,2250.0,400.17999267578125,395.010009765625,210.0,60.34308671951294,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,6.6397576332092285,99.73999786376953,63.70000076293945,65.62999725341797,22.729999542236328,23.5,25.139999389648438,0.7951564192771912,1.2999999523162842,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,ambient,open,8.0,,,,,,,,,,
946,2250.0,400.3999938964844,395.239990234375,194.0,55.29768019914627,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,6.659939289093018,99.73999786376953,64.5,66.30999755859375,22.299999237060547,23.309999465942383,25.1299991607666,0.7305752038955688,1.2999999523162842,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,ambient,open,8.0,,,,,,,,,,
947,2250.0,599.5900268554688,592.7000122070312,327.0,55.903129279613495,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,8.839555740356445,99.7300033569336,64.68000030517578,66.55000305175781,22.34000015258789,23.270000457763672,25.1299991607666,0.7366296648979187,1.2999999523162842,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
948,2250.0,798.9299926757812,789.1799926757812,358.0,48.637740314006805,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,12.633703231811523,99.7300033569336,65.23999786376953,66.80999755859375,22.34000015258789,23.229999542236328,25.040000915527344,0.6316851377487183,1.2799999713897705,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
949,2250.0,999.9600219726562,988.8300170898438,459.0,45.206863433122635,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,14.409687042236328,99.7300033569336,65.41000366210938,66.83999633789062,22.34000015258789,23.200000762939453,24.920000076293945,0.5771947503089905,1.2599999904632568,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
950,2250.0,1200.06005859375,1187.449951171875,586.0,45.00504583120346,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,16.286579132080078,99.72000122070312,65.2699966430664,66.70999908447266,22.34000015258789,23.190000534057617,24.920000076293945,0.5792129039764404,1.2599999904632568,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
951,2250.0,1499.239990234375,1485.760009765625,809.0,42.78506711125374,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,17.315841674804688,99.72000122070312,65.51000213623047,66.87999725341797,22.34000015258789,23.209999084472656,24.979999542236328,0.5509586334228516,1.2699999809265137,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
952,2250.0,2000.3499755859375,1986.1199951171875,1320.0,46.014126390218735,6.0,400.20001220703125,,2.9730000495910645,63.91999816894531,bnz,-145.3800048828125,17.961654663085938,99.72000122070312,64.7300033569336,66.2699966430664,22.34000015258789,23.219999313354492,25.040000915527344,0.6054490208625793,1.2899999618530273,2014.0,Bonanza Creek,bnz llar 7,licor 6400,licor 6400,co2,open,8.0,,,,,,,,,,
953,2250.0,398.510009765625,364.79998779296875,263.0,291.9999957084656,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,15.899999618530273,98.02999877929688,57.2400016784668,73.08000183105469,24.309999465942383,24.450000762939453,25.1299991607666,2.5899999141693115,0.9570000171661377,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
954,2250.0,299.1700134277344,274.6700134277344,194.0,263.9999985694885,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,11.600000381469727,98.02999877929688,58.43000030517578,73.75,23.719999313354492,24.1200008392334,25.200000762939453,2.4600000381469727,0.9919999837875366,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
955,2250.0,200.3800048828125,185.33999633789062,133.0,247.99999594688416,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,7.079999923706055,98.02999877929688,59.459999084472656,74.25,23.329999923706055,23.850000381469727,25.110000610351562,2.3399999141693115,0.996999979019165,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
956,2250.0,99.04000091552734,94.0,75.69999694824219,237.0000034570694,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,2.299999952316284,98.02999877929688,59.43000030517578,73.91000366210938,23.329999923706055,23.790000915527344,25.06999969482422,2.2699999809265137,1.0099999904632568,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
957,2250.0,58.75,58.02000045776367,55.099998474121094,217.99999475479126,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,0.2409999966621399,98.02999877929688,59.11000061035156,73.0999984741211,23.329999923706055,23.75,25.030000686645508,2.1500000953674316,1.0299999713897705,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
958,2250.0,399.6000061035156,369.4700012207031,245.0,207.0000022649765,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,14.300000190734863,98.02999877929688,59.75,72.8499984741211,23.329999923706055,23.75,25.0,2.049999952316284,1.0299999713897705,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
959,2250.0,399.29998779296875,369.6400146484375,245.0,203.99999618530273,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,14.100000381469727,98.04000091552734,59.79999923706055,72.77999877929688,23.329999923706055,23.75,25.010000228881836,2.0299999713897705,1.0399999618530273,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
960,2250.0,598.8800048828125,555.489990234375,364.0,192.00000166893005,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,20.600000381469727,98.02999877929688,59.86000061035156,72.3499984741211,23.329999923706055,23.75,25.030000686645508,1.9500000476837158,1.0499999523162842,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
961,2250.0,799.4099731445312,747.780029296875,486.0,165.99999368190765,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,24.5,98.02999877929688,59.90999984741211,71.2699966430664,23.329999923706055,23.760000228881836,25.100000381469727,1.7699999809265137,1.100000023841858,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
962,2250.0,998.3400268554688,941.0800170898438,624.0,150.9999930858612,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,27.0,98.02999877929688,59.939998626708984,70.56999969482422,23.329999923706055,23.760000228881836,25.110000610351562,1.659999966621399,1.1200000047683716,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
963,2250.0,1199.5400390625,1139.1700439453125,772.0,136.99999451637268,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,28.399999618530273,98.02999877929688,60.380001068115234,70.30000305175781,23.139999389648438,23.649999618530273,25.100000381469727,1.5399999618530273,1.1399999856948853,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
964,2250.0,1498.2900390625,1433.75,1000.0,123.00000339746475,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,30.200000762939453,98.02999877929688,60.970001220703125,70.19000244140625,22.940000534057617,23.530000686645508,25.1200008392334,1.4199999570846558,1.159999966621399,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
965,2250.0,1998.5999755859375,1930.1800537109375,1440.0,114.00000005960464,21.0,299.6000061035156,,6.0,43.5,guelph,-80.20999908447266,31.600000381469727,98.02999877929688,61.18000030517578,69.86000061035156,22.940000534057617,23.489999771118164,25.09000015258789,1.3300000429153442,1.1699999570846558,2014.0,University of Guelph Arboretum,guelph pgra 1,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
